dynamism,urgency,scale,cost,travel_time,tardiness,over_time,is_valid,scenario_id,random_seed,comp_time,num_vehicles,num_orders
0.2,35,10.0,53104.692368046526,15935.967734713196,33552.47463333333,3616.25,true,0.20-35-10.00-2,123,3491188,100,2400
0.2,35,10.0,39965.71051088335,16371.128294216682,21609.11555,1985.4666666666667,true,0.20-35-10.00-3,123,3562850,100,2400
0.2,35,10.0,50658.93582716794,16240.243277167938,30862.49255,3556.2,true,0.20-35-10.00-4,123,3752463,100,2400
0.2,35,10.0,43415.77474748724,16658.632047487237,24239.376033333334,2517.766666666667,true,0.20-35-10.00-5,123,3630499,100,2400
0.2,35,10.0,46861.70755756904,16218.001074235708,27799.756483333334,2843.95,true,0.20-35-10.00-6,123,4330661,100,2400
0.2,35,10.0,39891.97401494595,16397.62568161261,21388.081666666665,2106.266666666667,true,0.20-35-10.00-7,123,4371380,100,2400
0.2,35,10.0,50732.843983668376,16133.082733668378,31253.277916666666,3346.483333333333,true,0.20-35-10.00-8,123,4022061,100,2400
0.2,35,10.0,42095.119220528744,16648.470653862078,23238.2319,2208.4166666666665,true,0.20-35-10.00-9,123,4467965,100,2400
0.2,35,5.0,21767.56852667659,8896.11486000992,11626.537,1244.9166666666667,true,0.20-35-5.00-0,123,1059964,50,1200
0.2,35,5.0,20161.059425751388,8959.73875908472,10127.070666666667,1074.25,true,0.20-35-5.00-1,123,1069032,50,1200
0.2,35,5.0,26068.280724776916,8784.38025811025,15546.050466666667,1737.85,true,0.20-35-5.00-2,123,914727,50,1200
0.2,35,5.0,21600.798365210725,9017.684498544057,11345.413866666666,1237.7,true,0.20-35-5.00-3,123,1110118,50,1200
0.2,35,5.0,24939.224256818597,8663.7743568186,14716.9499,1558.5,true,0.20-35-5.00-4,123,957809,50,1200
0.2,35,5.0,27539.627801846844,8611.659701846846,16962.901433333333,1965.0666666666666,true,0.20-35-5.00-5,123,903101,50,1200
0.2,35,5.0,28053.99899878295,8750.497432116284,17299.5349,2003.9666666666667,true,0.20-35-5.00-6,123,974680,50,1200
0.2,35,5.0,24820.99375791665,8846.742307916651,14274.684783333334,1699.5666666666666,true,0.20-35-5.00-7,123,955713,50,1200
0.2,35,5.0,23229.175313334363,8932.396763334365,12737.195216666667,1559.5833333333333,true,0.20-35-5.00-8,123,849888,50,1200
0.2,35,5.0,25423.10614193513,8736.533875268467,15032.572266666666,1654.0,true,0.20-35-5.00-9,123,968516,50,1200
0.2,5,1.0,8882.688996775894,2309.173396775893,6061.5656,511.95,true,0.20-5-1.00-0,123,20924,10,240
0.2,5,1.0,7637.244267344849,2257.934167344849,4966.5601,412.75,true,0.20-5-1.00-1,123,24009,10,240
0.2,5,1.0,8289.793868901874,2217.4643355685403,5610.929533333333,461.4,true,0.20-5-1.00-2,123,27090,10,240
0.2,5,1.0,8049.817284232127,2119.9993175654613,5499.5679666666665,430.25,true,0.20-5-1.00-3,123,23440,10,240
0.2,5,1.0,7044.096142822207,2168.149359488873,4548.580116666667,327.3666666666667,true,0.20-5-1.00-4,123,23880,10,240
0.2,5,1.0,8160.98252941624,2322.189812749573,5351.67605,487.1166666666667,true,0.20-5-1.00-5,123,17999,10,240
0.2,5,1.0,7286.532030191737,2211.6825135250715,4738.399516666666,336.45,true,0.20-5-1.00-6,123,25516,10,240
0.2,5,1.0,8338.083653860944,2313.539253860943,5557.411066666667,467.1333333333333,true,0.20-5-1.00-7,123,20702,10,240
0.2,5,1.0,8923.47520533555,2338.416438668882,6045.958766666667,539.1,true,0.20-5-1.00-8,123,22377,10,240
0.2,5,1.0,9468.047094908736,2248.828694908738,6694.6684,524.55,true,0.20-5-1.00-9,123,26738,10,240
0.2,5,10.0,65581.31361370004,15847.980530366704,46105.29975,3628.0333333333333,true,0.20-5-10.00-0,123,1977361,100,2400
0.2,5,10.0,64047.141400348664,15885.086950348667,44562.88778333333,3599.1666666666665,true,0.20-5-10.00-1,123,2042728,100,2400
0.2,5,10.0,64388.450463485926,15905.682530152591,44823.4846,3659.2833333333333,true,0.20-5-10.00-2,123,2015837,100,2400
0.2,5,10.0,54224.512080946435,15874.38011427977,35876.19863333333,2473.9333333333334,true,0.20-5-10.00-3,123,2301591,100,2400
0.2,5,10.0,68069.542871303,15631.589404636328,48482.8368,3955.116666666667,true,0.20-5-10.00-4,123,2110042,100,2400
0.2,5,10.0,55329.83266966698,15875.349603000323,36773.49973333333,2680.983333333333,true,0.20-5-10.00-5,123,2070720,100,2400
0.2,5,10.0,65598.86677935014,15851.843262683476,46065.87351666667,3681.15,true,0.20-5-10.00-6,123,2059461,100,2400
0.2,5,10.0,65118.82151570644,16186.213365706442,45235.45815,3697.15,true,0.20-5-10.00-7,123,2100267,100,2400
0.2,5,10.0,58013.72001159222,15940.868544925548,39308.318133333334,2764.5333333333333,true,0.20-5-10.00-8,123,2228388,100,2400
0.2,5,10.0,62483.525210296015,15750.271276962678,43274.4706,3458.7833333333333,true,0.20-5-10.00-9,123,2189330,100,2400
0.2,5,5.0,35171.863351662294,8685.632301662294,24383.63105,2102.6,true,0.20-5-5.00-0,123,427973,50,1200
0.2,5,5.0,29428.678484506607,8665.093934506609,19212.767883333334,1550.8166666666666,true,0.20-5-5.00-1,123,459702,50,1200
0.2,5,5.0,27981.305189491588,8722.918339491585,17944.45351666667,1313.9333333333334,true,0.20-5-5.00-2,123,462925,50,1200
0.2,5,5.0,34867.27627018623,8755.069070186231,24113.090533333332,1999.1166666666666,true,0.20-5-5.00-3,123,469364,50,1200
0.2,5,5.0,28093.51932812952,8719.881394796186,18006.9546,1366.6833333333334,true,0.20-5-5.00-4,123,496332,50,1200
0.2,5,5.0,31060.249491303406,8754.964924636743,20656.951233333333,1648.3333333333333,true,0.20-5-5.00-5,123,483417,50,1200
0.2,5,5.0,29317.06359449861,8560.98424449861,19264.57935,1491.5,true,0.20-5-5.00-6,123,488028,50,1200
0.2,5,5.0,29494.541105204935,8816.1585718716,19199.5492,1478.8333333333333,true,0.20-5-5.00-7,123,492938,50,1200
0.2,5,5.0,33635.99614649766,8720.913996497658,22913.83215,2001.25,true,0.20-5-5.00-8,123,435884,50,1200
0.2,5,5.0,28609.021924933382,8486.470658266717,18807.7346,1314.8166666666666,true,0.20-5-5.00-9,123,455145,50,1200
0.5,20,1.0,6025.448576455774,2200.584759789108,3421.39715,403.46666666666664,true,0.50-20-1.00-0,123,25987,10,240
0.5,20,1.0,5594.820499688189,2244.556849688189,2999.1303166666667,351.1333333333333,true,0.50-20-1.00-1,123,27951,10,240
0.5,20,1.0,6628.671603453241,2206.769420119907,3957.9855166666666,463.9166666666667,true,0.50-20-1.00-2,123,32080,10,240
0.5,20,1.0,5781.653405041412,2150.3286717080787,3256.6414,374.68333333333334,true,0.50-20-1.00-3,123,30006,10,240
0.5,20,1.0,5379.404993482251,2174.4113934822503,2886.6102666666666,318.3833333333333,true,0.50-20-1.00-4,123,28759,10,240
0.5,20,1.0,7081.029265691709,2278.743899025042,4341.002033333333,461.28333333333336,true,0.50-20-1.00-5,123,32028,10,240
0.5,20,1.0,5982.75260259964,2361.5636192663073,3249.7723166666665,371.4166666666667,true,0.50-20-1.00-6,123,33390,10,240
0.5,20,1.0,5887.125726645817,2313.112993312484,3186.8460666666665,387.1666666666667,true,0.50-20-1.00-7,123,33312,10,240
0.5,20,1.0,5590.0225978145745,2267.792564481241,2956.4467,365.78333333333336,true,0.50-20-1.00-8,123,27226,10,240
0.5,20,1.0,4924.257878321535,2272.972344988201,2374.9855333333335,276.3,true,0.50-20-1.00-9,123,30633,10,240
0.5,20,10.0,48895.522688270066,15952.732721603401,29989.5733,2953.2166666666667,true,0.50-20-10.00-0,123,3400592,100,2400
0.5,20,10.0,47966.79268132386,16105.063931323859,29095.362083333333,2766.366666666667,true,0.50-20-10.00-1,123,3486560,100,2400
0.5,20,10.0,49549.566644138904,16047.467810805572,30507.998833333335,2994.1,true,0.50-20-10.00-2,123,2118474,100,2400
0.5,20,10.0,49563.27333516801,16088.08716850134,30582.252833333332,2892.9333333333334,true,0.50-20-10.00-3,123,3427298,100,2400
0.5,20,10.0,46433.647896369446,15869.809446369443,28064.53845,2499.3,true,0.50-20-10.00-4,123,3383283,100,2400
0.5,20,10.0,50271.71376146949,15833.059311469484,31348.071116666666,3090.5833333333335,true,0.50-20-10.00-5,123,3280870,100,2400
0.5,20,10.0,48643.21686469299,16076.31024802633,29673.28995,2893.616666666667,true,0.50-20-10.00-6,123,2534617,100,2400
0.5,20,10.0,53155.36412629231,16089.034659625644,33676.246133333334,3390.0833333333335,true,0.50-20-10.00-7,123,3471633,100,2400
0.5,20,10.0,53666.70554052956,15798.583873862895,34492.305,3375.8166666666666,true,0.50-20-10.00-8,123,3384729,100,2400
0.5,20,10.0,51487.03337735188,15802.159544018543,32456.223833333333,3228.65,true,0.50-20-10.00-9,123,3268353,100,2400
0.5,20,5.0,26122.255938169706,8939.793554836373,15483.862383333333,1698.6,true,0.50-20-5.00-0,123,813975,50,1200
0.5,20,5.0,26570.077505741963,8690.743522408626,16197.45065,1681.8833333333334,true,0.50-20-5.00-1,123,687119,50,1200
0.5,20,5.0,25921.98383487059,8795.699001537254,15437.284833333333,1689.0,true,0.50-20-5.00-2,123,833323,50,1200
0.5,20,5.0,24693.6066010114,8819.524034344735,14408.732566666667,1465.35,true,0.50-20-5.00-3,123,828043,50,1200
0.5,20,5.0,24781.54749778879,8838.835714455456,14412.711783333334,1530.0,true,0.50-20-5.00-4,123,796967,50,1200
0.5,20,5.0,26594.783653315102,8911.213819981767,15951.2365,1732.3333333333333,true,0.50-20-5.00-5,123,756722,50,1200
0.5,20,5.0,24069.218754740494,8845.328588073824,13697.506833333333,1526.3833333333334,true,0.50-20-5.00-6,123,805213,50,1200
0.5,20,5.0,22706.300493276223,8614.447443276224,12663.519716666666,1428.3333333333333,true,0.50-20-5.00-7,123,837937,50,1200
0.5,20,5.0,24957.97452496791,8982.160808301242,14393.130383333333,1582.6833333333334,true,0.50-20-5.00-8,123,829406,50,1200
0.5,20,5.0,23296.993813841065,8854.062797174396,13104.431016666667,1338.5,true,0.50-20-5.00-9,123,824214,50,1200
0.5,35,1.0,6478.309849441328,2315.753282774661,3743.2732333333333,419.28333333333336,true,0.50-35-1.00-0,123,46996,10,240
0.5,35,1.0,6586.683338017585,2211.109638017585,3959.1737,416.4,true,0.50-35-1.00-1,123,38067,10,240
0.5,35,1.0,7607.559042273083,2143.243142273082,4920.3992333333335,543.9166666666666,true,0.50-35-1.00-2,123,51348,10,240
0.5,35,1.0,6733.3821651717435,2281.000181838411,3975.6653166666665,476.71666666666664,true,0.50-35-1.00-3,123,48899,10,240
0.5,35,1.0,6662.957300045474,2175.232183378808,4001.50845,486.21666666666664,true,0.50-35-1.00-4,123,41907,10,240
0.5,35,1.0,5026.292854641558,2137.6651713082247,2620.8110166666665,267.81666666666666,true,0.50-35-1.00-5,123,39270,10,240
0.5,35,1.0,5238.735686622581,2215.3989199559146,2713.9201,309.4166666666667,true,0.50-35-1.00-6,123,37006,10,240
0.5,35,1.0,6005.00186066279,2222.9490439961232,3396.7694833333335,385.28333333333336,true,0.50-35-1.00-7,123,47009,10,240
0.5,35,1.0,5588.828306432886,2253.0228230995526,2973.3888166666666,362.4166666666667,true,0.50-35-1.00-8,123,49038,10,240
0.5,35,1.0,5485.9059767146955,2182.0321267146956,2951.02385,352.85,true,0.50-35-1.00-9,123,34276,10,240
0.5,35,10.0,49240.5665824029,16000.636182402903,30314.197066666668,2925.733333333333,true,0.50-35-10.00-0,123,4708438,100,2400
0.5,35,10.0,47908.58375093687,16020.100100936868,29056.400316666666,2832.0833333333335,true,0.50-35-10.00-1,123,4607966,100,2400
0.5,35,10.0,49438.524039903336,16086.11215657,30419.545216666666,2932.866666666667,true,0.50-35-10.00-2,123,4845764,100,2400
0.5,35,10.0,45810.61031805921,16099.931251392545,27051.229066666667,2659.45,true,0.50-35-10.00-3,123,4840145,100,2400
0.5,35,10.0,53308.50541638351,15838.27789971684,34112.19418333333,3358.0333333333333,true,0.50-35-10.00-4,123,4732001,100,2400
0.5,35,10.0,49681.18836180395,16002.777995137285,30692.377033333334,2986.0333333333333,true,0.50-35-10.00-5,123,2820288,100,2400
0.5,35,10.0,49346.18173358215,16085.596183582145,30219.402216666665,3041.1833333333334,true,0.50-35-10.00-6,123,4489562,100,2400
0.5,35,10.0,50221.57102256681,15912.898005900142,31357.989683333333,2950.6833333333334,true,0.50-35-10.00-7,123,4853403,100,2400
0.5,35,10.0,50377.94374631486,16045.603812981522,31326.5066,3005.8333333333335,true,0.50-35-10.00-8,123,4719353,100,2400
0.5,35,10.0,48390.34109522407,16107.45414522407,29437.653616666666,2845.233333333333,true,0.50-35-10.00-9,123,4752914,100,2400
0.5,35,5.0,26150.876488994294,8696.135422327628,15703.041066666667,1751.7,true,0.50-35-5.00-0,123,1141680,50,1200
0.5,35,5.0,26818.08492679543,8550.497826795428,16530.3371,1737.25,true,0.50-35-5.00-1,123,985762,50,1200
0.5,35,5.0,23645.468310576533,8816.452760576534,13356.81555,1472.2,true,0.50-35-5.00-2,123,1069270,50,1200
0.5,35,5.0,24113.14275665763,8775.681673324298,13844.444416666667,1493.0166666666667,true,0.50-35-5.00-3,123,1137947,50,1200
0.5,35,5.0,25308.94775918844,8616.008909188437,14966.455516666667,1726.4833333333333,true,0.50-35-5.00-4,123,1054136,50,1200
0.5,35,5.0,24794.07644234385,8819.922059010516,14440.52105,1533.6333333333334,true,0.50-35-5.00-5,123,1166151,50,1200
0.5,35,5.0,24279.761613326176,8800.457063326177,13993.587883333334,1485.7166666666667,true,0.50-35-5.00-6,123,1110611,50,1200
0.5,35,5.0,26487.98392876118,8716.79901209451,16081.234916666666,1689.95,true,0.50-35-5.00-7,123,1006784,50,1200
0.5,35,5.0,25567.005207756974,8751.403174423638,15148.685366666667,1666.9166666666667,true,0.50-35-5.00-8,123,1197690,50,1200
0.5,35,5.0,25179.434062571985,8792.260279238651,14846.857116666666,1540.3166666666666,true,0.50-35-5.00-9,123,1089383,50,1200
0.5,5,1.0,8256.970265498647,2258.489398831979,5532.2142,466.26666666666665,true,0.50-5-1.00-0,123,23060,10,240
0.5,5,1.0,6773.709317770513,2232.247101103847,4150.99555,390.46666666666664,true,0.50-5-1.00-1,123,23366,10,240
0.5,5,1.0,6846.228227772182,2249.1188111055158,4196.34275,400.76666666666665,true,0.50-5-1.00-2,123,20772,10,240
0.5,5,1.0,7514.182369127314,2389.97468579398,4718.107683333334,406.1,true,0.50-5-1.00-3,123,19052,10,240
0.5,5,1.0,6365.757279681019,2310.812146347686,3719.0618,335.8833333333333,true,0.50-5-1.00-4,123,20363,10,240
0.5,5,1.0,9340.912474670602,2257.641424670601,6506.42105,576.85,true,0.50-5-1.00-5,123,23260,10,240
0.5,5,1.0,7293.2161635990415,2284.040480265707,4596.5756833333335,412.6,true,0.50-5-1.00-6,123,19375,10,240
0.5,5,1.0,8409.94930938524,2153.356109385241,5753.9432,502.65,true,0.50-5-1.00-7,123,25609,10,240
0.5,5,1.0,7316.933323728799,2343.1264737287993,4536.673516666667,437.1333333333333,true,0.50-5-1.00-8,123,19634,10,240
0.5,5,1.0,8150.117048154103,2240.010264820769,5391.8901166666665,518.2166666666667,true,0.50-5-1.00-9,123,22941,10,240
0.5,5,10.0,56413.50550172139,16309.042235054723,37257.463266666666,2847.0,true,0.50-5-10.00-0,123,2642909,100,2400
0.5,5,10.0,60400.928500046146,16201.700483379476,41034.56135,3164.6666666666665,true,0.50-5-10.00-1,123,2713391,100,2400
0.5,5,10.0,58207.8790562891,16231.714272955769,38911.88145,3064.2833333333333,true,0.50-5-10.00-2,123,1412881,100,2400
0.5,5,10.0,56145.25202037702,16196.483703710348,37055.468316666665,2893.3,true,0.50-5-10.00-3,123,2564435,100,2400
0.5,5,10.0,57628.17595121707,16133.172067883736,38366.287216666664,3128.7166666666667,true,0.50-5-10.00-4,123,2461643,100,2400
0.5,5,10.0,61425.38086311141,16259.450629778074,41858.213566666665,3307.7166666666667,true,0.50-5-10.00-5,123,2340015,100,2400
0.5,5,10.0,59615.137747719586,16065.79318105292,40546.061233333334,3003.2833333333333,true,0.50-5-10.00-6,123,2780668,100,2400
0.5,5,10.0,55811.42854847971,16343.309615146369,36638.00226666667,2830.116666666667,true,0.50-5-10.00-7,123,2671180,100,2400
0.5,5,10.0,58512.53348907697,16071.085422410304,39374.6814,3066.766666666667,true,0.50-5-10.00-8,123,2614186,100,2400
0.5,5,10.0,58330.84219922291,16186.819382556248,39071.05615,3072.9666666666667,true,0.50-5-10.00-9,123,2618024,100,2400
0.5,5,5.0,31317.043442718506,8896.425476051842,20687.5013,1733.1166666666666,true,0.50-5-5.00-0,123,607149,50,1200
0.5,5,5.0,29177.43271578706,8901.467099120391,18601.732283333335,1674.2333333333333,true,0.50-5-5.00-1,123,513493,50,1200
0.5,5,5.0,30394.397196564307,8799.413263230974,19861.83393333333,1733.15,true,0.50-5-5.00-2,123,522984,50,1200
0.5,5,5.0,29219.97043506865,8932.691585068651,18741.52885,1545.75,true,0.50-5-5.00-3,123,540934,50,1200
0.5,5,5.0,32560.901989668113,9003.052423001445,21650.666233333333,1907.1833333333334,true,0.50-5-5.00-4,123,556613,50,1200
0.5,5,5.0,29238.289669426278,9076.852136092946,18619.270866666666,1542.1666666666667,true,0.50-5-5.00-5,123,567690,50,1200
0.5,5,5.0,31723.02334382372,8991.651327157053,20897.772016666666,1833.6,true,0.50-5-5.00-6,123,568441,50,1200
0.5,5,5.0,33992.85724637851,8907.369129711846,23173.87145,1911.6166666666666,true,0.50-5-5.00-7,123,631756,50,1200
0.5,5,5.0,30101.90501522236,9085.096331889026,19457.642016666665,1559.1666666666667,true,0.50-5-5.00-8,123,649734,50,1200
0.5,5,5.0,30137.62004792577,8801.777247925773,19695.609466666665,1640.2333333333333,true,0.50-5-5.00-9,123,576051,50,1200
0.8,20,1.0,5638.626000019872,2273.130600019872,2995.6120666666666,369.8833333333333,true,0.80-20-1.00-0,123,25979,10,240
0.8,20,1.0,6663.38432187821,2278.4961052115436,3892.8382166666665,492.05,true,0.80-20-1.00-1,123,26826,10,240
0.8,20,1.0,6023.4198559565475,2155.1176059565473,3453.4355833333334,414.8666666666667,true,0.80-20-1.00-2,123,27582,10,240
0.8,20,1.0,5841.952980239351,2283.5480302393507,3189.5382833333333,368.8666666666667,true,0.80-20-1.00-3,123,26569,10,240
0.8,20,1.0,5820.737283480967,2372.415950147633,3046.904666666667,401.4166666666667,true,0.80-20-1.00-4,123,25972,10,240
0.8,20,1.0,5637.05845680816,2262.9443234748264,2996.3308,377.78333333333336,true,0.80-20-1.00-5,123,26209,10,240
0.8,20,1.0,6070.423564054017,2388.418847387351,3292.03805,389.96666666666664,true,0.80-20-1.00-6,123,24562,10,240
0.8,20,1.0,6407.081787405369,2310.6617540720363,3720.7700333333332,375.65,true,0.80-20-1.00-7,123,31141,10,240
0.8,20,1.0,6273.2570643488,2287.815614348799,3533.5747833333335,451.8666666666667,true,0.80-20-1.00-8,123,28211,10,240
0.8,20,1.0,6583.5041268869,2340.331743553567,3842.78905,400.3833333333333,true,0.80-20-1.00-9,123,28717,10,240
0.8,20,10.0,48562.65351838007,16205.886685046742,29355.516833333335,3001.25,true,0.80-20-10.00-0,123,3498381,100,2400
0.8,20,10.0,50487.685790640826,15918.900257307494,31630.718866666666,2938.0666666666666,true,0.80-20-10.00-1,123,3440913,100,2400
0.8,20,10.0,49425.67896152843,15939.126811528431,30548.335483333332,2938.2166666666667,true,0.80-20-10.00-2,123,3406912,100,2400
0.8,20,10.0,48016.116334432845,15865.391134432844,29230.441866666668,2920.2833333333333,true,0.80-20-10.00-3,123,3376123,100,2400
0.8,20,10.0,49811.33887672349,16038.155660056824,30846.233216666667,2926.95,true,0.80-20-10.00-4,123,3375298,100,2400
0.8,20,10.0,47809.8057744294,15811.563007762728,29218.209433333333,2780.0333333333333,true,0.80-20-10.00-5,123,3410658,100,2400
0.8,20,10.0,49567.04881097459,16270.890460974595,30261.35835,3034.8,true,0.80-20-10.00-6,123,3547498,100,2400
0.8,20,10.0,47719.3443314193,15926.68601475263,28830.79165,2961.866666666667,true,0.80-20-10.00-7,123,3240190,100,2400
0.8,20,10.0,49550.80081865556,16105.771801988894,30533.845683333333,2911.1833333333334,true,0.80-20-10.00-8,123,3620803,100,2400
0.8,20,10.0,49193.332354328195,16131.493887661527,30059.588466666668,3002.25,true,0.80-20-10.00-9,123,3486948,100,2400
0.8,20,5.0,23229.535522572532,8929.915339239198,12921.003516666668,1378.6166666666666,true,0.80-20-5.00-0,123,706088,50,1200
0.8,20,5.0,24919.78287028376,8869.842436950428,14422.4071,1627.5333333333333,true,0.80-20-5.00-1,123,799224,50,1200
0.8,20,5.0,25817.883104257875,8861.396437591206,15362.336666666666,1594.15,true,0.80-20-5.00-2,123,778238,50,1200
0.8,20,5.0,25699.40596320888,9015.267363208877,15103.505266666667,1580.6333333333334,true,0.80-20-5.00-3,123,838160,50,1200
0.8,20,5.0,25763.998335370696,9030.213935370695,15116.317733333333,1617.4666666666667,true,0.80-20-5.00-4,123,803874,50,1200
0.8,20,5.0,24909.226086026272,8779.190169359603,14653.552583333334,1476.4833333333333,true,0.80-20-5.00-5,123,693908,50,1200
0.8,20,5.0,25443.28439154602,8736.241924879354,15097.609133333333,1609.4333333333334,true,0.80-20-5.00-6,123,754300,50,1200
0.8,20,5.0,25768.609365281274,8896.183131947942,15259.559566666667,1612.8666666666666,true,0.80-20-5.00-7,123,843392,50,1200
0.8,20,5.0,24120.363448189124,8923.884148189127,13643.712633333333,1552.7666666666667,true,0.80-20-5.00-8,123,764336,50,1200
0.8,20,5.0,26150.947868743508,8703.427368743507,15826.8205,1620.7,true,0.80-20-5.00-9,123,869323,50,1200
0.8,35,1.0,5910.921853327243,2180.214986660577,3303.4402,427.26666666666665,true,0.80-35-1.00-0,123,36555,10,240
0.8,35,1.0,5642.092379724521,2114.8096630578557,3119.6327166666665,407.65,true,0.80-35-1.00-1,123,39670,10,240
0.8,35,1.0,5320.250426166035,2087.8580428327014,2870.15905,362.23333333333335,true,0.80-35-1.00-2,123,35196,10,240
